Date,Rating,Title,Opinion,Attraction
23 de diciembre de 2019,50,Familiar,"Lugar muy acogedor... una atención muy buena... la comida, la tapas que ordenamos muy ricas..seguro volveremos... te lo recomiendo...",Restaurant
16 de noviembre de 2019,50,Los mejores cocktails y la mejor vista,Los cocktails son los mejores de la ciudad. La puesta de sol es una de las mejores que he visto. La comida está súper!!!,Restaurant
3 de noviembre de 2019,50,Servicio de primera,"Excelentisimo servicio, calidad en la comida y bebida difícil de encontrar en otros lugares. Mi trago favorito y súper recomendado el daiquiri, pocos he probado de tan buena calidad.",Restaurant
3 de noviembre de 2019,50,Excelente servicio,Quiero destacar la excelencia del servicio que brindan además de la amabilidad de los trabajadores y la gran calidad de las comidas y cocteles.,Restaurant
20 de septiembre de 2019,50,Espectacular!!,"Excelente restaurante en el centro del trinidad,lugar súper acogedor y un equipo altamente calificado.Recomiendo las torrejas de Rosita.Éxitos",Restaurant
25 de agosto de 2019,50,Muñoz Tapas,"Fue una corta visita durante el fin de semana, asistimos alli recomendados por buenos amigos de Trinidad y no nos arrepentimos ya que los cócteles y las tapas estaban excelentes. Recomendamos visitar el lugar, hasta la vista #MuñozTapas# hasta la vista #Trinidad#",Restaurant
18 de julio de 2019,50,Excelente trato y servicio,"Un lugar muy acogedor, con bellas vistas a toda la ciudad, excelente para hacer fotos. Dependientes muy amables y platos muy sabrosos. Los cocteles son tambien muy buenos.",Restaurant
17 de julio de 2019,50,Me encantó el lugar,"Gran lugar, me encantó la comida, tienen una gran variedad de comida y la atención es la mejor, sería visitar otra vez seguro",Restaurant
17 de julio de 2019,50,Lugar asombroso,El lugar era muy bonito. La comida era deliciosa y la atención era A ++. Fui con toda mi familia allí y todos nos lo pasamos de maravilla.,Restaurant
17 de julio de 2019,50,Viaje,Fuimos con un viaje de grupo a este restaurante y fue fantástico. La comida y las bebidas eran excelentes! El personal fue excelente y el dueño incluso vino y nos visitó. Recomiendo encarecidamente este restaurante!,Restaurant
7 de agosto de 2022,50,Sorprendentemente bueno,"Personal súper amable. Local bonito. Nk fueron lentos. Todos los platos que sirvieron estaban muy buenos incluida la ensalada, tomate lechuga g aguacate de calidad. Aceite y vinagre bien. Postres riquísimos!!! Una sorpresa muy agradable.",Restaurant
3 de agosto de 2022,50,Casi lo mejor de todo Cuba,"Trato excelente y comida riquísima. Además, nos hicieron el favor de darnos de cenar cuando ya era tarde y estaban cerrando. Aún así, la comida estaba muy buena y el servicio de todos los empleados estupendo.",Restaurant
15 de agosto de 2019,50,Espectacular,"Bonita decoración, buena comida y a buen precio. Buenísimos los cokteles y el personal inmejorable. Recomendado 100%. Si pasáis por Trinidad no os lo podéis perder.",Restaurant
8 de mayo de 2019,50,buen manjar,"Excelente comida, calidad extraordinaria, acogedor y bello lugar, los trabajadores bribdad un trato exquisito",Restaurant
2 de octubre de 2018,50,Guitarra mia,"Excelente restaurante,el servicio y la comida muy buenos,cenamos en el y cumplio nuestras expectativas,puedo recomendarlo 100%.",Restaurant
9 de octubre de 2017,40,Por recomendación de la Lonely,"Por recomendación de la Lonely aparecimos aquí y, aunque nos pareció un poco caro comparado con otros lugares, comimos muy bien y sobre todo amenizados por la guitarra. Genial.",Restaurant
6 de septiembre de 2017,40,Muy buen rato,"Si bien la comida estaba muy rica, pero no era nada del otro mundo, lo mejor vino con el trovador que nos hizo cantar y disfrutar tocando instrumentos. Volvería!",Restaurant
14 de agosto de 2017,50,buenísima,nos encantó la decoración del sitio y la comida es muy buena. el pulpo estaba muy rico y los.platos.son generosos y están muy bien presentados. el precio es moderado.,Restaurant
13 de agosto de 2017,30,ALGO CARO,"La comida es muy buena y el servicio muy atento con nosotros en todo momento. Pero la relación calidad precio es alta, es decir es un poco caro. Pero es de lo mejor que hay en Trinidad así que supongo que se paga. Un 7,5",Restaurant
16 de julio de 2017,50,Excelente comida y atención,"Comida riquísima, sitio muy auténtico y con una atención inmejorable. Suele haber música en directo que hace la comida mucho más auténtica y agradable.",Restaurant
29 de mayo de 2017,50,Muy muy recomendable,"El restaurante está muy limpio, el servicio es muy bueno, la comida es deliciosa y tiene una carta amplia. Muy buena relación calidad-precio. Se puede escuchar música en directo.",Restaurant
23 de mayo de 2017,50,Auténtico ambiente cubano,"Restaurante encantador, delicadamente ambientado con elementos auténticos de nuestra cultura, la guitarra, ejemplar instrumento musical que hace vibrar nuestras fibras al escucharla. Sus magníficos empleados son muy profesionales y siempre estan atentos para satisfacer los exigentes paladares que los visitan.",Restaurant
2 de mayo de 2017,50,La mejor comida de cuba,"Este restaurante es perfecto,ya que su comida es deliciosa y además no te cobran caro. Para mi fue lo mejor que probé en todo cuba y recorrí casi 1500km honestamente déjense llevar por su carta de buen nivel.",Restaurant
27 de marzo de 2017,50,100% recomendable,"Nos guiamos por las críticas en TripAdvisor, no nos defraudaron. Cada plato muy bueno. Ambiente agradable. Lo recomiendo!",Restaurant
21 de febrero de 2017,50,estupendo,"un sitio tipico, pero que no defrauda, un servicio excelente, atencion primorosa ,amenizado por un joven cantante con voz preciosa, y comimos una langosta buenisima ,tuvieron la atencion de obsequiarnos con un tipico puro habano",Restaurant
16 de octubre de 2016,50,Un sitio estupendo.,"Buen ambiente con músicos, delicioso pollo a la piña, lugar con decoración bonita y buen servicio. Para repetir.",Restaurant
8 de octubre de 2016,40,Comida buena pero caro,Estuvimos cenando una noche. El local es bonito y agradable. Había un músico tocando la guitarra y una cantante que eran fantásticos. La comida era buena. Pero muy caro para los platos que daban.,Restaurant
6 de octubre de 2016,50,lugar linpio e sin problema de seguridad,"comida tipica e muy sabrosa , lugar encantador y muy tranquilo, no exiten rie sgo de ineguridad , muy buen restaurant e atendimeniento.",Restaurant
30 de septiembre de 2016,30,A tener en cuenta,"Restaurante ubicado cerca del centro con un rango medio de precios. Si bien esperábamos más calidad, la presentación de los platos es buena y el servicio atento.",Restaurant
14 de septiembre de 2016,50,"El local es precioso, con un piano y muchas fotos en las paredes","LA comida está cuidada al detalle, la presentación de los platos es espectacular y de sabor de lo mejor que hemos comido en trinidad.",Restaurant
28 de agosto de 2016,40,con musica y puros de regalo,"local pequeño un poco retirado del centro pero merce la pena, la ropa vieja de cordero esta muuuuy buena, y todo ello acompañado de musica en directo",Restaurant
26 de agosto de 2016,40,"Recomendable, vale la pena!",Un sitio curioso y agradable. El servicio muy atento y la comida buenísima. Probamos los tostones. Buenísimos!,Restaurant
22 de julio de 2016,20,No hay relación precio calidad,Es bastante caro para la cantidad y la calidad de la comida que ofrecen. No tiene mucha variedad en su menú.,Restaurant
13 de junio de 2016,40,Original y auténtico.,"Me gustó bastante este restaurante. Céntrico y acogedor, presenta platos bien elaborados entre los que destaca los tostones de cangrejo y la tarta de queso cubana (cubierta con mermelada de guayaba) Precio asequible y buen servicio. Comida cubana.",Restaurant
26 de mayo de 2016,50,Atención singular con un tabaco de recuerdo,"Atencion personal y discreta, muy amena, rápida y agradable, el obsequio al pagar la cuenta te deja el sitio con muy buen cuerdo",Restaurant
13 de mayo de 2016,40,Muy bueno,"De los mejores restaurantes de Trinidad, y de los que probamos en Cuba. El personal es muy atento y la comida está excelente. Todo decorado con guitarra y con música en directo. Acudimos al restaurante por recomendación de unos amigos y no nos defraudo. Los tostones de plátano estaban muy sabrosos, aunque llenan mucho. Son claramente para compartir. Otro detalle de Guitarra Mia es que tienen coca cola importada y tras 20 días en Cuba esto fue una alegría.",Restaurant
19 de enero de 2016,50,bello y rico,"muy original la presentacion de la comida, la cual fue riquisima. el ambiente es calido y pintoresco, con musica en vivo",Restaurant
5 de noviembre de 2015,10,Caro y raciones ridículas,"Acudimos al restaurante guiados por la lonely planet, y desde luego no pudimos hacer peor elección! Parece que desde que son recomendados, se aprovechan del tirón que les ofrece, con precios abusivos y raciones ridículas. Mucha decoración en los platos y poca comida.",Restaurant
5 de noviembre de 2015,40,Excelente,"Servicio muy bueno, comida buena y bien servida, trato agradable y muy eficientes. fuimos un grupo de 20 pax y comimos muy bien en un ambiente muy acogedor. Excelente y enhorabuena.",Restaurant
20 de octubre de 2015,40,Divertido,En una casa un pintoresco paladar. El ambiente es muy agradable y particular. La presentación de la comida es llamativa. Platos bien servidos. Fui invitada por lo tanto no sé de precios. La atención esmerada.,Restaurant
3 de octubre de 2015,50,excelente,muy buena comida cubana ceca del casco historico de la ciudad. muy buen trato y todos muy amables....,Restaurant
17 de septiembre de 2015,40,Buena elección,"Estaba bien, buena atención. La comida un poco seca, pero es lo típico de Cuba supongo. El platano frito estaba muy bueno. Al finalizar el almuerzo nos regalaron un puro de recuerdo, un buen detalle.",Restaurant
17 de julio de 2015,50,Un restaurant elegante,"El restaurante tiene un ambiente super acogedor, muy acorde a las tradiciones trinitarias, muestra fehaciente de la historia de su creador y su relación con figuras importantes de nuestra cultura. El trato de sus trabajadores es inigualable.",Restaurant
26 de febrero de 2015,50,Lugar para no olvidar!!!,"Hermoso y maravilloso restaurante,ubicado en la ciudad de trinidad,provincia Santi Spiritud,Cuba.El nombre del restaurante lleva el tema del servicio y el arte de la musica consigo,ademas el personal que labora y da el servicio son muy profesionales﻿.",Restaurant
5 de enero de 2015,40,un verdadero culto a la gitarra,hola ubicado en el casco historico muy cerca del parque y centro de trinidad. se puede disfrutar de una buena comida y gran seleccion de bebidas y tragos tradicionales cubanos. los platos bien adornados y buen sabor . saludos,Restaurant
21 de noviembre de 2014,30,Normal!,"Excelente ubicación en el centro de la ciudad pero sus precios no se adecuan con la comida servida, muy caro relación calidad/precio. Los músicos que tocan ahí no son, ni mucho menos, los mejores de cuba!!",Restaurant
19 de marzo de 2014,50,unos de los mejores de trinidad,"la comida muy buena un rápido servicio ,pedir los tostones rellenos de ropa vieja ,sus anfitrión es muy profesional y la atención excelente",Restaurant
3 de febrero de 2014,50,Muy buena comida y ambiente,"Todo muy lindo al estilo tradicional cubano, precios muy buenos en relación con la comida, ambiente de lujo, romántico.",Restaurant
4 de octubre de 2013,50,exelente,"lo recomiendo,por su buenas ofectas,limpieza,decoracion,buen trato,centrico y lo mas importante se cataloga por calidad,cantida y economico¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡no dejes de visitarlo.",Restaurant
21 de septiembre de 2013,10,Muy malo,"Un sitio muy cutre. La comida malísima, los precios altísimos. Los dueños muy desagradables. Fuimos a cenar alli pero nos decepcionó completamente",Restaurant
5 de septiembre de 2013,50,Muy agradable lugar !,"He estado aqui varias veces con amigos y almuerzos de trabajo, me encanta el ambiente, la tranquilidad y la comida. Se puede conversar y escuchar musica si lo desea. Pepito es joven pero muy amable y recepctivo a las peticiones de los clientes.",Restaurant
16 de abril de 2013,50,Que viva Pepito!,"En la parte posterior de su casa el viejo Pepe ""armó"" su taberna o restaurant, porque de ambas cosas tiene. La ambientación del local es fabulosa, con instrumentos musicales tradicionales de la trova cubana. Pero lo mejor es que decoraron el local, o los locales, con fotos de viejos y nuevos trovadores, lo que confiere al establecimiento un toque escepcional de buen gusto y respeto por las tradiciones. Gracias, Pepito!",Restaurant
27 de diciembre de 2012,50,MUSICA Y SABOR,"Es un lugar donde se puede oir una buena musica a peticion del visitante,asi como deleitar de una buena comida criolla e internacional elaborada al momento y con deliciosos sabores ,tambien es posible consumir alli los mas variados tragfos de la cocteleria cubana e internacional totalmente recomendable",Restaurant
